feature	Parasutterella	Bifidobacterium	DNF00809	Enterorhabdus	Muribaculaceae	Bacteroides	Anaeroplasma	RF39	Romboutsia	Family_XIII_AD3011_group	X.Eubacterium._nodatum_group	Family_XIII_UCG.001	X.Eubacterium._brachy_group	Turicibacter	Enterococcus	Lactobacillus	Erysipelatoclostridium	Erysipelatoclostridiaceae	Candidatus_Stoquefichus	Ileibacterium	Dubosiella	uncultured	Candidatus_Arthromitus	Clostridia_vadinBB60_group	uncultured.1	Christensenellaceae_R.7_group	Clostridium_sensu_stricto_1	uncultured.2	Peptococcus	Akkermansia	ASF356	Tuzzerella	Clostridia_UCG.014	Ruminococcus	Ruminococcaceae	uncultured.3	Anaerotruncus	uncultured.4	Harryflintia	Paludicola	Candidatus_Soleaferrea	UBA1819	Incertae_Sedis	X.Eubacterium._coprostanoligenes_group	Oscillibacter	Oscillospira	uncultured.5	uncultured.6	Monoglobus	UCG.005	UCG.009	Intestinimonas	Colidextribacter	NK4A214_group	UCG.010	Lachnoclostridium	Lachnospiraceae_NK4B4_group	Roseburia	A2	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.006	Dorea	uncultured.7	X.Eubacterium._ventriosum_group	X.Eubacterium._fissicatena_group	Marvinbryantia	GCA.900066575	X.Eubacterium._xylanophilum_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_FCS020_group	Lachnospiraceae_UCG.004	Acetatifactor	Blautia
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep1_30dM21	0.00912541460002522	0.10481251821899	0	0.0185033757043219	0.828581518758256	0.0149020843726787	0.106050265506564	0.122469713374662	0	0	0.0117809686007083	0	0.0208547857734444	0.137071358704275	0.0201781400748261	0.15156879511596	0.0273792844225793	0.0182515892132085	0	0	0.0832872144666293	0.0285381364815564	0.0231674465752387	0.0614038319797585	0.0149020843726787	0	0.0699514181645531	0.0956591086289557	0	0.0836769277158422	0.0344204122251701	0.0166611910140776	0.159400557129895	0.0790510582458554	0.0429225210694393	0.0189969442557472	0.0265205807304795	0.0838988158140129	0.016096190082801	0.01580612050473	0	0	0.0843408571900062	0.0517330375464462	0.0840648511465792	0	0.1692056623887	0	0.0219362216397769	0.0491609791891653	0.0311738410380532	0.02996237069398	0.14812139086034	0.0212939477408384	0.0409341617616198	0.0863561485967132	0.0145882986412452	0.0821070803493703	0.0473363979955651	0.108955803625155	0.0227644334877731	0.034285640936056	0.145209461281901	0.0825586262424837	0.0702823909609639	0.0273792844225793	0.0710051364938605	0.0801598952322781	0.388334582374158	0.0321965523765124	0.0278818275777878	0.0552006067252842	0.0441985436583956
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep10_30dM30	0	0.0537187864451418	0	0.0187059177440239	0.616350274503632	0.0149644199892245	0.0326187640154668	0.0453723606990227	0.0112231317235596	0.0105812453812157	0.0194398506706553	0.0171440968102208	0	0.133290778746273	0	0.116897812531875	0.0175475834600018	0	0	0.0308536857035515	0.0823090785197984	0.030396426897617	0.0324033806508401	0.0425019938628296	0	0	0.0654869646129599	0.0292220323226985	0.0310797955965185	0.0700443148507343	0.055515996028266	0.0236621504486478	0.122735256975154	0.180228441687501	0.0416696852644402	0	0.0418374685015084	0.103655510490282	0.0179420022786646	0	0	0.0284941991470385	0.0721185814587151	0.0284941991470385	0.138042483250369	0.0310797955965185	0.176744139639246	0.0190764124260497	0.0214918644170467	0.0431563122751036	0.0310797955965185	0.0396010059856372	0.154540473023637	0.0313042744353103	0.0274938326052222	0.0449066761498706	0	0.0984259640222292	0.0507667269231978	0.215488738830457	0.0485074736519665	0.0420045831086111	0.258291164993898	0.0301652016007318	0	0	0.0734691174094256	0.0674924412710814	0.583412789779124	0.0513160520404109	0.0250977933848553	0.0611660105957295	0.0105812453812157
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep2_30dM22	0	0.0662605108613302	0	0.0233604460498642	0.787647620588453	0.00875094066444456	0.0564881445435148	0.0810041570871526	0.0355535251176843	0.00535879210163353	0.0188204803491476	0.0163720333307332	0	0.166192848270613	0	0.148568226205204	0.0148382969317616	0	0	0.14225897887031	0.0897899161889179	0.0471421155654717	0.0195686973437879	0.0856212664311845	0.0175025515566687	0	0.099360918461986	0.160252739794625	0	0.0355535251176843	0.0166618529167136	0.0416359977431159	0.224313614568562	0.141575349802227	0.0188204803491476	0.0283597280888604	0.0253272499352407	0.0861811756860016	0.0309437905174204	0.00978388031581675	0.00618780999680284	0.0160769919219054	0.0621493143152232	0.102370633881485	0.133432658905293	0	0.139643865489241	0	0.0225257295483689	0.0307886336681392	0.0163720333307332	0.0258881928006879	0.113328060265077	0.0310981742422046	0.0243636871222968	0.0679770390453366	0	0.0720908405037053	0.043877471547881	0.155755807813697	0.0239674266986795	0.0190731459869564	0.120194713062609	0.0605063436616897	0.0443121957313771	0.0123758569344933	0.0517011019880086	0.0718238699303305	0.379343858162728	0.0376476312452117	0.0283597280888604	0.0477482784942419	0.0163720333307332
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep3_30dM23	0	0.0579698573941522	0.0117702419520181	0.0187536632599354	0.574228438243454	0.0149599290244677	0.13127888368654	0.0767714814101184	0.124020878854088	0	0.0239906617182865	0.0233146081254893	0.0122145790214363	0.160375614932915	0.0181764241086655	0.0595153706749925	0.032321562217582	0	0.0214077530853726	0.0420712924966377	0.0629183348739047	0.04453523316171	0.0248635095547547	0.0741490067481298	0	0	0.0754361071878379	0.0246481932256398	0	0.298783561661512	0.0562874096075973	0.0226183716554751	0.272366361009375	0.133518348169958	0.0193136656527376	0.0286489335007527	0.0379380282214792	0.10356925380371	0.0248635095547547	0.0201244861298885	0	0	0.169103658002511	0.0881926736260269	0.141522841980504	0	0.207241238494213	0.0226183716554751	0.0149599290244677	0.0635939878428794	0.0433207401359424	0.0585199721581717	0.130867687738361	0.0292018526799689	0.0453660868737644	0.0614580458183433	0.0172744529009664	0.0954295456417478	0.0840900533134703	0.055427121364262	0.0237674456914574	0.0689171853868471	0.157889631711357	0.0640126689229645	0	0.0149599290244677	0.0644286441002689	0.0948661639685198	0.475777244950293	0.0190357228765296	0.0211573238055835	0.0739323278190504	0.0211573238055835
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep4_30dM24	0	0.0774238887390175	0	0.0125730767827848	0.924440089802397	0.0135057056926368	0.0217783555612066	0.0653764628789938	0.0651896740135638	0.00922600382504827	0.0239083031116624	0.012079796953726	0	0.0887452099059717	0	0.116439883185349	0	0	0.00697416094395211	0	0.0901799874866921	0	0.0246596817808861	0.0598261718738361	0.0187794546090688	0.0412710732765858	0.050312205433692	0.097228542453807	0	0.0820935307755227	0.0163564539203471	0.0422908663002576	0.141949157581249	0.0972914488676237	0.0343502361024342	0.0283327365282315	0.0197270255341168	0.076711069701327	0.0214972891669832	0	0	0	0.0712679354205702	0.0560396790057899	0.125229748335416	0	0.197898357869895	0	0.0260976716445094	0.0317739036103099	0.0246596817808861	0.0425777601244566	0.115381383818291	0.0223298841404997	0.0341726450004173	0.125963547120264	0	0.0336342548146202	0.0450779105131681	0.0905857946460783	0.0191005329015429	0	0.131128294429999	0.104393459156823	0	0	0.0752653421368695	0.0913920624320289	0.309260123261171	0.0249051082875528	0.0212125012846167	0.0336342548146202	0.0790623425441842
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep5_30dM25	0	0.105597374148859	0	0.0230811184698073	0.833475344016518	0.0158125628612499	0.0147452107425203	0.0724475567974597	0.0661530821732065	0	0.0195066105415157	0.0164857961451347	0.00329701585318639	0.109117598235448	0	0.123810994877687	0	0	0	0	0.197727925143254	0	0.0226050860635177	0.051205731552375	0.0189410123335748	0.0613664376118951	0.0566583132095944	0.0653239138299801	0	0.0654905824992404	0.0164857961451347	0.0490332212495395	0.12125720730134	0.0466436722805147	0.0324774906520269	0.0257533169947916	0.0305799776475183	0.0746721926205791	0.0304016121032992	0.00932548733906784	0	0	0.0639750241449754	0.0242303465571428	0.136361400907278	0	0.200363758252138	0.0104262495881073	0.0221188181741139	0.0499135357671758	0.0431273666703368	0.0253275211967779	0.140497387993388	0.0218716331446884	0.0318005714274486	0.113306173678559	0	0.0785884846445876	0.0316290811815282	0.0954163228635145	0.0161526861538845	0.010935162634247	0.099513087776449	0.0489220717942502	0	0	0.06507311500069	0.0831122394823618	0.415210024947142	0.0248944499665451	0.0228443413881345	0.0205912751888614	0.0985740629381394
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep6_30dM26	0	0.07768321506276	0	0	0.843318492359892	0	0.0253146984203218	0.0855675104086471	0.0609971736337969	0	0	0	0	0.135782787947555	0	0.101421766659246	0	0	0	0	0.13239767780649	0	0	0	0	0.0423677424643526	0.0577523272613389	0.0848117759600198	0	0.108790832377104	0	0.055484265713615	0.186391620106809	0.134342219749498	0	0.0320228950011671	0	0.0599349888356151	0	0	0	0	0.0892511764495829	0.0493622052387028	0.159966023886781	0	0.212149526245024	0	0	0.0358042156017886	0.0375525809028511	0	0.118459751088981	0	0	0.0870594914913419	0	0	0	0.100141660901894	0.055484265713615	0	0.0981906406681583	0.102686132316006	0	0	0.0906831823163557	0.07768321506276	0.378754046307955	0	0	0.033966135285114	0.0698371086087651
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep7_30dM27	0	0.0909058558622074	0	0.00687028625743161	1.0295835709368	0.0086903421205777	0.0176508626377336	0.132214577424577	0.136060839009238	0.00752603336084951	0.0238014297162167	0.0130357182934073	0	0.143718397173475	0.0181779269713502	0.178971147421094	0	0	0.0140802514805746	0	0.188021646725636	0.0130357182934073	0.025524551388615	0.0431374260128344	0.0140802514805746	0.0381374856717292	0.0850269329942036	0.0671540288636308	0	0.0548172822658278	0.0137408968248884	0.030729448556744	0.165554903599392	0.0603226201678532	0.0191886918915986	0.0313382089274809	0.0150524930473547	0.0421399369173035	0	0	0	0	0.0326665205169918	0.0304205062500537	0.0609468955362529	0	0.0983330260657093	0	0.0162586530568337	0.0203818134235658	0.0181779269713502	0.0223697211257315	0.0661597387599364	0.022157646194779	0.024194944597178	0.0661597387599364	0	0.0584099711841775	0.0358384187519665	0.0746358259173342	0.0234013035291666	0	0.05651659482599	0.0580851023715939	0	0	0.0401884615470191	0.0589742050555729	0.166481619423748	0.0144116195269082	0	0.0140802514805746	0.0343579203829042
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep8_30dM28	0	0.0155258987415769	0	0.0155258987415769	0.539024267889476	0.0146859678397266	0.0426051320604942	0.0564586007167469	0.0106854304038079	0	0.022528342131239	0.0201496208289049	0.0100742990957581	0.0665880355741376	0	0.171355175874731	0	0.0112634564352125	0	0.0106854304038079	0.0275926388060387	0	0.0284977959732633	0.0636577373081111	0.0167068296585549	0	0.0345392402474814	0.0259327823140724	0.0219578188820095	0.151947595560045	0.0424558118322867	0.0378708923624672	0.179186879125261	0.294652787573979	0.0349048927634363	0.018508412858361	0.0241592620682426	0.0917005762078188	0.0238951679453424	0	0.00616915785319068	0.0167068296585549	0.0794873687843624	0.0694870460982949	0.163084279605696	0	0.187294232624531	0	0.0256869140658521	0.0393508851275459	0.0230847789206947	0.0354463112045184	0.137502126880978	0.0310555416354991	0.0219578188820095	0.0697612419036791	0	0.099124861760028	0.0577939222209574	0.347919454581502	0.0457673850603047	0.0316627487216878	0.258702395858887	0.0648456585910576	0.0391891962140691	0.0312592528530123	0.0746109498291157	0.0638572503768392	0.480834672696698	0.0406212815634398	0.0142474514285477	0.0390268388041128	0.0352667604236312
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep9_30dM29	0.0111482189111496	0.0868200266514212	0	0.0150950203461749	0.802634742741114	0.0179188427078861	0.0257480203619286	0.0663925639820425	0.0140280373512543	0.0101768498209957	0.0391604554317549	0.0111482189111496	0.00851451934812615	0.197105376587189	0.0245111311574345	0.210710557379283	0.0466523004319642	0.0190399643878292	0	0.0407179470840812	0.124459810544183	0.0723102185596029	0.0284257321000981	0.0911491019012087	0.0213483933636543	0	0.0762290607963503	0.0198392914450447	0.0195764739702985	0.103113030330399	0.0501870112776376	0.0240847349144746	0.26388059410787	0.133080064287168	0.0218282678280042	0	0.0190399643878292	0.0680918735408504	0.0140280373512543	0.00965459078615065	0	0.0101768498209957	0.0768403729972461	0.0581379013247515	0.101738424087782	0.0167227613971797	0.132567238700389	0	0.0523125550832602	0.0326664336631038	0.0348166150150497	0.0346674468791485	0.103516864836801	0.0289673733622212	0.0354070138461297	0.0621092943177902	0	0.204158549745249	0.0287879573759746	0.166082531847169	0.0276870839141678	0.0388948233360805	0.13515115400309	0.0846962631065341	0	0.0287879573759746	0.0535862812215846	0.0496675708779212	0.274365921598845	0.0362746288961278	0	0.0215896630823959	0.0164101305229425
