feature	Parasutterella	Bifidobacterium	DNF00809	Enterorhabdus	Muribaculaceae	Bacteroides	Anaeroplasma	RF39	Romboutsia	Family_XIII_AD3011_group	X.Eubacterium._nodatum_group	Family_XIII_UCG.001	X.Eubacterium._brachy_group	Turicibacter	Enterococcus	Lactobacillus	Erysipelatoclostridium	Erysipelatoclostridiaceae	Candidatus_Stoquefichus	Ileibacterium	Dubosiella	uncultured	Candidatus_Arthromitus	Clostridia_vadinBB60_group	uncultured.1	Christensenellaceae_R.7_group	Clostridium_sensu_stricto_1	uncultured.2	Peptococcus	Akkermansia	ASF356	Tuzzerella	Clostridia_UCG.014	Ruminococcus	Ruminococcaceae	uncultured.3	Anaerotruncus	uncultured.4	Harryflintia	Paludicola	Candidatus_Soleaferrea	UBA1819	Incertae_Sedis	X.Eubacterium._coprostanoligenes_group	Oscillibacter	Oscillospira	uncultured.5	uncultured.6	Monoglobus	UCG.005	UCG.009	Intestinimonas	Colidextribacter	NK4A214_group	UCG.010	Lachnoclostridium	Lachnospiraceae_NK4B4_group	Roseburia	A2	Lachnospiraceae_UCG.001	Lachnospiraceae_UCG.006	Dorea	uncultured.7	X.Eubacterium._ventriosum_group	X.Eubacterium._fissicatena_group	Marvinbryantia	GCA.900066575	X.Eubacterium._xylanophilum_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_FCS020_group	Lachnospiraceae_UCG.004	Acetatifactor	Blautia
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep1_30dM21	8.32708801732034e-05	0.0109454945827666	0	0.000342335840712059	0.54312968976971	0.000222055680461876	0.0112045595433055	0.0149239921910419	0	0	0.000138784800288672	0	0.000434859040904507	0.0186711817988361	0.000407102080846772	0.0227977165274192	0.000749437921558831	0.000333083520692814	0	0	0.00692073537439513	0.000814204161693545	0.0005366345611162	0.00376569424783264	0.000222055680461876	0	0.00488522497016127	0.0091227875389754	0	0.00698550161452984	0.00118429696246334	0.000277569600577345	0.0251940674124037	0.00623606369297101	0.00184121168382972	0.000360840480750548	0.000703176321462607	0.00702251089460682	0.000259064960538855	0.00024981264051961	0	0	0.00709652945476078	0.00267392048556175	0.00705026785466456	0	0.0283583608589854	0	0.000481120641000731	0.0024148555250229	0.000971493602020707	0.000897475041866748	0.0217799613253023	0.000453363680942996	0.00167466992348331	0.00743886529547284	0.000212803360442631	0.00672643665399099	0.00223906144465725	0.0118244649845949	0.00051812992107771	0.00117504464244409	0.020938000203551	0.00680045521414495	0.00493148657025749	0.000749437921558831	0.00503326209046919	0.00641185777333666	0.143373951018218	0.00103625984215542	0.000777194881616565	0.00304401328633155	0.00195223952406066
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep10_30dM30	0	0.00288293331467357	0	0.000349870547897278	0.334154362885732	0.000223917150654258	0.00106360646560773	0.00205723882163599	0.00012595339724302	0.000111958575327129	0.00037786019172906	0.000293891260233714	0	0.0176614652578546	0	0.0136029669022462	0.000307886082149605	0	0	0.000951647890280596	0.00675949898537541	0.000923658246448814	0.00104961164369183	0.00180533202714995	0	0	0.00428241550626268	0.000853684136869358	0.000965642712196487	0.00489818767056189	0.00307886082149605	0.000559792876635645	0.0149884542719194	0.032132111118886	0.0017353579175705	0	0.00174935273948639	0.0107060387656567	0.000321880904065496	0	0	0.000811699671121685	0.00519207893079561	0.000811699671121685	0.0189349940522007	0.000965642712196487	0.0309145616122035	0.000363865369813169	0.000461829123224407	0.00186131131481352	0.000965642712196487	0.00156742005457981	0.0236932335036037	0.000979637534112378	0.00075572038345812	0.00201525435588832	0	0.00965642712196487	0.00257504723252397	0.0457210831992163	0.00235113008186971	0.00176334756140228	0.0652438597718844	0.000909663424532923	0	0	0.00538800643761808	0.00454831712266461	0.303463718424183	0.00263102652018753	0.0006297669862151	0.00373661745154293	0.000111958575327129
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep2_30dM22	0	0.00438403369388341	0	0.000545611180243132	0.502249449602757	7.6577007753422e-05	0.00318751794773619	0.00654733416291758	0.00126352062793146	2.87163779075333e-05	0.000354168660859577	0.000268019527136977	0	0.0273667081458792	0	0.0219105963434479	0.000220158897291088	0	0	0.0201014645352733	0.00804058581410931	0.00222073322484924	0.00038288503876711	0.0073131042404518	0.000306308031013688	0	0.00984014549631473	0.0254618550780128	0	0.00126352062793146	0.000277591653106155	0.00173255480042117	0.0494783191346798	0.0199100220158897	0.000354168660859577	0.000804058581410931	0.00064133243993491	0.00740882550014358	0.000957212596917775	9.57212596917775e-05	3.8288503876711e-05	0.000258447401167799	0.00385756676557863	0.0104431894323729	0.0176988609170097	0	0.0193739829616158	0	0.000507322676366421	0.000947640470948598	0.000268019527136977	0.000670048817842443	0.0127883602948215	0.000966784722886953	0.000593471810089021	0.00461376471714368	0	0.00518809227529434	0.00192399731980473	0.0240643246865129	0.000574327558150665	0.000363740786828755	0.014377333205705	0.0036565521202259	0.00196228582368144	0.000153154015506844	0.00267062314540059	0.00514980377141763	0.13713027663444	0.00141667464343831	0.000804058581410931	0.00227816598066431	0.000268019527136977
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep3_30dM23	0	0.00335674172270116	0.000138532198079731	0.000351658656663932	0.295052269263968	0.000223782781513411	0.0171353672701698	0.00588229025692395	0.0153024797263456	0	0.000575441438177342	0.000543472469389712	0.000149188521008941	0.0255005807695996	0.000330346010805511	0.00353789921249774	0.00104431964706258	0	0.000458221885956032	0.00176894960624887	0.00395349580673693	0.00198207606483307	0.000618066729894183	0.00548800630854317	0	0	0.00567982012126896	0.000607410406964973	0	0.0866465617374069	0.00316492790997538	0.000511503500602082	0.0723670890122654	0.0177214650312763	0.000372971302522352	0.000820536865549174	0.00143860359544336	0.0106882918979977	0.000618066729894183	0.000404940271309982	0	0	0.0283245063458403	0.00775780309246491	0.0198953549088352	0	0.0423375709977515	0.000511503500602082	0.000223782781513411	0.00403874639017061	0.00187551283554097	0.00342067966027642	0.0170288040408777	0.000852505834336804	0.00205667032533754	0.00377233831694036	0.000298377042017881	0.00907918713568696	0.00705448577913705	0.00306902100361249	0.000564785115248132	0.00474206370349847	0.0247226691957673	0.00409202800481666	0	0.000223782781513411	0.00414530961946271	0.00897262390639486	0.209791029507358	0.000362314979593142	0.000447565563026822	0.00545603733975554	0.000447565563026822
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep4_30dM24	0	0.00598249027237354	0	0.00015807392996109	0.637256809338521	0.000182392996108949	0.000474221789883268	0.00426799610894942	0.00424367704280156	8.51167315175097e-05	0.000571498054474708	0.00014591439688716	0	0.00785505836575875	0	0.0134970817120623	0	0	4.86381322957198e-05	0	0.00811040856031128	0	0.000607976653696498	0.00357490272373541	0.000352626459143969	0.00170233463035019	0.00252918287937743	0.00942363813229572	0	0.00672422178988327	0.000267509727626459	0.0017874513618677	0.0200145914396887	0.00943579766536965	0.00117947470817121	0.000802529182879377	0.000389105058365759	0.00587305447470817	0.000462062256809339	0	0	0	0.00507052529182879	0.00313715953307393	0.0156006809338521	0	0.0386551556420233	0	0.000680933852140078	0.00100924124513619	0.000607976653696498	0.00181177042801556	0.0132538910505837	0.000498540856031128	0.00116731517509728	0.0157830739299611	0	0.00113083657587549	0.0020306420233463	0.00818336575875486	0.000364785992217899	0	0.0170963035019455	0.0108584630350195	0	0	0.00565418287937743	0.00832928015564202	0.0926313229571984	0.000620136186770428	0.000449902723735409	0.00113083657587549	0.00623784046692607
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep5_30dM25	0	0.0111094201795769	0	0.000532643433267387	0.548003130638955	0.000250016305411222	0.00021740548296628	0.00523947213948736	0.00436985020762224	0	0.000380459595190991	0.000271756853707851	1.0870274148314e-05	0.0118594690958106	0	0.0152509946300846	0	0	0	0	0.0385894732265148	0	0.000510902884970759	0.00261973606974368	0.000358719046894363	0.00376111485531665	0.00320673087375264	0.0042611474661391	0	0.00428288801443572	0.000271756853707851	0.0024023305867774	0.0146313890036307	0.0021740548296628	0.00105441659238646	0.000663086723047155	0.000934843576755006	0.00556558036393678	0.000923973302606692	8.69621931865122e-05	0	0	0.00408722307976607	0.000586994804008957	0.0184794660521338	0	0.0396112789964563	0.00010870274148314	0.000489162336674131	0.00248929277996391	0.0018588168793617	0.000641346174750527	0.0196099745635585	0.000478292062525817	0.0010109354957932	0.0127834423984173	0	0.00616344544209405	0.00100006522164489	0.00907667891384221	0.000260886579559536	0.000119573015631454	0.00987020892666913	0.00239146031262908	0	0	0.00422853664369415	0.00689175381003109	0.162717133726113	0.000619605626453899	0.000521773159119073	0.000423940691784247	0.00968541426614779
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep6_30dM26	0	0.00602255253716043	0	0	0.557790876473603	0	0.000640697078421322	0.00730394669400308	0.00371604305484367	0	0	0	0	0.0183239364428498	0	0.0102511532547412	0	0	0	0	0.01742696053306	0	0	0	0	0.0017939518195797	0.00333162480779088	0.00717580727831881	0	0.0117888262429523	0	0.00307534597642235	0.0343413634033829	0.017939518195797	0	0.00102511532547412	0	0.00358790363915941	0	0	0	0	0.0079446437724244	0.00243464889800103	0.0253716043054844	0	0.0443362378267555	0	0	0.00128139415684264	0.00140953357252691	0	0.0139671963095848	0	0	0.0075602255253716	0	0	0	0.00999487442337263	0.00307534597642235	0	0.00961045617631984	0.0105074320861097	0	0	0.00820092260379293	0.00602255253716043	0.13672475653511	0	0	0.00115325474115838	0.00486929779600205
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep7_30dM27	0	0.00824113582298078	0	4.7200090624174e-05	0.73459389042027	7.55201449986784e-05	0.000311520598119548	0.0173790733678209	0.018398595325303	5.66401087490088e-05	0.000566401087490088	0.000169920326247026	0	0.020513159385266	0.000330400634369218	0.0316901408450704	0	0	0.000198240380621531	0	0.0349375070800136	0.000169920326247026	0.000651361250613601	0.00185968357059246	0.000198240380621531	0.00145376279122456	0.00721217384737379	0.0045028886455462	0	0.00300192576369747	0.000188800362496696	0.00094400181248348	0.0271589321451497	0.0036344069780614	0.000368160706868557	0.000981761884982819	0.000226560434996035	0.00177472340746894	0	0	0	0	0.00106672204810633	0.00092512177623381	0.00370992712306008	0	0.00963825850545633	0	0.000264320507495374	0.000415360797492731	0.000330400634369218	0.000500320960616244	0.00437072839179851	0.00049088094249141	0.000585281123739758	0.00437072839179851	0	0.00340784654306536	0.00128384246497753	0.0055601706755277	0.000547521051240418	0	0.00319072612619416	0.00337008647056602	0	0	0.00161424309934675	0.00347392666993921	0.0274610127251444	0.000207680398746366	0	0.000198240380621531	0.00118000226560435
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep8_30dM28	0	0.000241034163421163	0	0.000241034163421163	0.263475712636533	0.000215662146218935	0.00181409922995928	0.00318418815887957	0.000114174077410024	0	0.000507440344044553	0.000405952275235643	0.000101488068808911	0.00442741700178873	0	0.0290763317137529	0	0.000126860086011138	0	0.000114174077410024	0.00076116051606683	0	0.000811904550471285	0.00404683674375531	0.000279092189224504	0	0.0011924848085047	0.000672358455859033	0.000482068326842326	0.0229109315336116	0.00180141322135816	0.00143351897192586	0.031765765537189	0.0843365851802047	0.00121785682570693	0.000342522232230073	0.000583556395651236	0.00838545168533624	0.000570870387050122	0	3.80580258033415e-05	0.000279092189224504	0.00630494627475357	0.00482068326842326	0.0263615258731145	0	0.0346708615068441	0	0.000659672447257919	0.00154769304933589	0.000532812361246781	0.00125591485151027	0.0187879787382496	0.000964136653684651	0.000482068326842326	0.0048587412942266	0	0.00979359864005988	0.00333642026209294	0.116241896812006	0.00209319141918378	0.00100219467948799	0.0654471183731463	0.00419906884696868	0.00153500704073477	0.000976822662285765	0.00555647176728786	0.00407220876095754	0.213924163040583	0.0016491811181448	0.000202976137617821	0.00152232103213366	0.00124322884290916
16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep9_30dM29	0.000124277636239359	0.0075187969924812	0	0.000227842333105491	0.517233165558524	0.00032105056028501	0.000662814059943247	0.00440149961681062	0.000196772924045651	0.000103564696866132	0.00153275751361876	0.000124277636239359	7.24952878062926e-05	0.0383500072495288	0.000600675241823567	0.0437457279562543	0.00217485863418878	0.000362476439031463	0	0.00165703514985812	0.0154104268936805	0.00521966072205307	0.000807804635555832	0.00828517574929058	0.000455684666210982	0	0.00579962302450341	0.000393545848091303	0.000383189378404689	0.0105946684894053	0.00251662213384701	0.000579962302450341	0.0680316493713623	0.0176059984672425	0.000476397605584208	0	0.000362476439031463	0.00462934194991611	0.000196772924045651	9.3208227179519e-05	0	0.000103564696866132	0.00589283125168293	0.00337620911783591	0.0103150438078668	0.000279624681538557	0.0174713643613165	0	0.00273410799726589	0.00106671637772116	0.00121170695333375	0.00120135048364713	0.0106775202468982	0.000838874044615671	0.0012531328320802	0.00385260672342012	0	0.0411048281861679	0.000828517574929058	0.0273307235029723	0.000766378756809379	0.00151204457424553	0.018154891360633	0.00715632055344974	0	0.000828517574929058	0.00286874210319186	0.00246483978541395	0.0734066571387146	0.00131527165019988	0	0.000466041135897595	0.000269268211851944
